SKU, Name, Supply Phase 1, Supply Phase 2 , Supply Phase 3, Supply Phase 4, Supply Phase 5 , LLC Pricing, Description, IsActive
336,2 x 12 - 24' #3 Hem-Fir,,,,,,,2 x 12 - 24' #3 Hem-Fir,Yes
337,2 x 12 - 26' #3 Hem-Fir,,,,,,,2 x 12 - 26' #3 Hem-Fir,Yes
338,2 x 12 - 28' #3 Hem-Fir,,,,,,,2 x 12 - 28' #3 Hem-Fir,Yes
339,2 x 2 - 12' #2 SPF,,,,,,,2 x 2 - 12' #2 SPF,Yes
340,2 x 2 - 16' #2 SPF,,,,,,,2 x 2 - 16' #2 SPF,Yes
341,2 x 4 R/L #2 SPF (12'-16'),,,,,,,2 x 4 R/L #2 SPF (12'-16'),Yes
342,2 x 4 - 8' #2 SPF,,,,,,,2 x 4 - 8' #2 SPF,Yes
343,2 x 4 - 10' #2 SPF,,,,,,,2 x 4 - 10' #2 SPF,Yes
344,2 x 4 - 12' #2 SPF,,,,,,,2 x 4 - 12' #2 SPF,Yes
345,2 x 4 - 14' #2 SPF,,,,,,,2 x 4 - 14' #2 SPF,Yes
346,2 x 4 - 16' #2 SPF,,,,,,,2 x 4 - 16' #2 SPF,Yes
347,2 x 4 - 18' #2 SPF,,,,,,,2 x 4 - 18' #2 SPF,Yes
348,2 x 4 - 20' #2 SPF,,,,,,,2 x 4 - 20' #2 SPF,Yes
349,2 x 6 R/L #2 SPF (12'-16'),,,,,,,2 x 6 R/L #2 SPF (12'-16'),Yes
350,2 x 6 - 8' #2 SPF,,,,,,,2 x 6 - 8' #2 SPF,Yes
351,2 x 6 - 10' #2 SPF,,,,,,,2 x 6 - 10' #2 SPF,Yes
352,2 x 6 - 12' #2 SPF,,,,,,,2 x 6 - 12' #2 SPF,Yes
353,2 x 6 - 14' #2 SPF,,,,,,,2 x 6 - 14' #2 SPF,Yes
354,2 x 6 - 16' #2 SPF,,,,,,,2 x 6 - 16' #2 SPF,Yes
355,2 x 6 - 18' #2 SPF,,,,,,,2 x 6 - 18' #2 SPF,Yes
356,2 x 6 - 20' #2 SPF,,,,,,,2 x 6 - 20' #2 SPF,Yes
357,2 x 6 - 22' #2 SPF,,,,,,,2 x 6 - 22' #2 SPF,Yes
358,2 x 6 - 24' #2 SPF,,,,,,,2 x 6 - 24' #2 SPF,Yes
359,2 x 8 - 8' #2 SPF,,,,,,,2 x 8 - 8' #2 SPF,Yes
360,2 x 8 - 10' #2 SPF,,,,,,,2 x 8 - 10' #2 SPF,Yes
361,2 x 8 - 12' #2 SPF,,,,,,,2 x 8 - 12' #2 SPF,Yes
362,2 x 8 - 14' #2 SPF,,,,,,,2 x 8 - 14' #2 SPF,Yes
363,2 x 8 - 16' #2 SPF,,,,,,,2 x 8 - 16' #2 SPF,Yes
364,2 x 8 - 18' #2 SPF,,,,,,,2 x 8 - 18' #2 SPF,Yes
365,2 x 8 - 20' #2 SPF,,,,,,,2 x 8 - 20' #2 SPF,Yes
366,2 x 8 - 22' #2 SPF,,,,,,,2 x 8 - 22' #2 SPF,Yes
367,2 x 8 - 24' #2 SPF,,,,,,,2 x 8 - 24' #2 SPF,Yes
368,2 x 8 - 26' #2 SPF,,,,,,,2 x 8 - 26' #2 SPF,Yes
369,2 x 8 - 28' #2 SPF,,,,,,,2 x 8 - 28' #2 SPF,Yes
370,2 x 10 - 8' #2 SPF,,,,,,,2 x 10 - 8' #2 SPF,Yes
371,2 x 10 - 10' #2 SPF,,,,,,,2 x 10 - 10' #2 SPF,Yes
372,2 x 10 - 12' #2 SPF,,,,,,,2 x 10 - 12' #2 SPF,Yes
373,2 x 10 - 14' #2 SPF,,,,,,,2 x 10 - 14' #2 SPF,Yes
374,2 x 10 - 16' #2 SPF,,,,,,,2 x 10 - 16' #2 SPF,Yes
375,2 x 10 - 18' #2 SPF,,,,,,,2 x 10 - 18' #2 SPF,Yes
376,2 x 10 - 20' #2 SPF,,,,,,,2 x 10 - 20' #2 SPF,Yes
377,2 x 10 - 22' #2 SPF,,,,,,,2 x 10 - 22' #2 SPF,Yes
378,2 x 10 - 24' #2 SPF,,,,,,,2 x 10 - 24' #2 SPF,Yes
379,2 x 10 - 26 #2 SPF,,,,,,,2 x 10 - 26 #2 SPF,Yes
380,2 x 10 - 28 #2 SPF,,,,,,,2 x 10 - 28 #2 SPF,Yes
381,2 x 12 - 8' #2 SPF,,,,,,,2 x 12 - 8' #2 SPF,Yes
382,2 x 12 - 10' #2 SPF,,,,,,,2 x 12 - 10' #2 SPF,Yes
383,2 x 12 - 12' #2 SPF,,,,,,,2 x 12 - 12' #2 SPF,Yes
384,2 x 12 - 14' #2 SPF,,,,,,,2 x 12 - 14' #2 SPF,Yes
385,2 x 12 - 16' #2 SPF,,,,,,,2 x 12 - 16' #2 SPF,Yes
386,2 x 12 - 18' #2 SPF,,,,,,,2 x 12 - 18' #2 SPF,Yes
387,2 x 12 - 20' #2 SPF,,,,,,,2 x 12 - 20' #2 SPF,Yes
388,2 x 12 - 22' #2 SPF,,,,,,,2 x 12 - 22' #2 SPF,Yes
389,2 x 12 - 24' #2 SPF,,,,,,,2 x 12 - 24' #2 SPF,Yes
390,2 x 12 - 26' #2 SPF,,,,,,,2 x 12 - 26' #2 SPF,Yes
391,2 x 12 - 28' #2 SPF,,,,,,,2 x 12 - 28' #2 SPF,Yes
392,2 x 4 R/L #3 SPF (12'-16'),,,,,,,2 x 4 R/L #3 SPF (12'-16'),Yes
393,2 x 4 - 8' #3 SPF,,,,,,,2 x 4 - 8' #3 SPF,Yes
394,2 x 4 - 10' #3 SPF,,,,,,,2 x 4 - 10' #3 SPF,Yes
395,2 x 4 - 12' #3 SPF,,,,,,,2 x 4 - 12' #3 SPF,Yes
396,2 x 4 - 14' #3 SPF,,,,,,,2 x 4 - 14' #3 SPF,Yes
397,2 x 4 - 16' #3 SPF,,,,,,,2 x 4 - 16' #3 SPF,Yes
398,2 x 4 - 18 #3 SPF,,,,,,,2 x 4 - 18 #3 SPF,Yes
399,2 x 6 R/L #3 SPF (12'-16'),,,,,,,2 x 6 R/L #3 SPF (12'-16'),Yes
400,2 x 6 - 8' #3 SPF,,,,,,,2 x 6 - 8' #3 SPF,Yes
401,2 x 6 - 10' #3 SPF,,,,,,,2 x 6 - 10' #3 SPF,Yes
402,2 x 6 - 12' #3 SPF,,,,,,,2 x 6 - 12' #3 SPF,Yes
403,2 x 6 - 14' #3 SPF,,,,,,,2 x 6 - 14' #3 SPF,Yes
404,2 x 6 - 16' #3 SPF,,,,,,,2 x 6 - 16' #3 SPF,Yes
405,2 x 6 - 18' #3 SPF,,,,,,,2 x 6 - 18' #3 SPF,Yes
406,2 x 6 - 20' #3 SPF,,,,,,,2 x 6 - 20' #3 SPF,Yes
407,2 x 6 - 22' #3 SPF,,,,,,,2 x 6 - 22' #3 SPF,Yes
408,2 x 6 - 24' #3 SPF,,,,,,,2 x 6 - 24' #3 SPF,Yes
409,2 x 6 - 26' #3 SPF,,,,,,,2 x 6 - 26' #3 SPF,Yes
410,2 x 6 - 28' #3 SPF,,,,,,,2 x 6 - 28' #3 SPF,Yes
411,2 x 8 - 8' #3 SPF,,,,,,,2 x 8 - 8' #3 SPF,Yes
412,2 x 8 - 10' #3 SPF,,,,,,,2 x 8 - 10' #3 SPF,Yes
413,2 x 8 - 12' #3 SPF,,,,,,,2 x 8 - 12' #3 SPF,Yes
414,2 x 8 - 14' #3 SPF,,,,,,,2 x 8 - 14' #3 SPF,Yes
415,2 x 8 - 16' #3 SPF,,,,,,,2 x 8 - 16' #3 SPF,Yes
416,2 x 8 - 18' #3 SPF,,,,,,,2 x 8 - 18' #3 SPF,Yes
417,2 x 8 - 20' #3 SPF,,,,,,,2 x 8 - 20' #3 SPF,Yes
418,2 x 8 - 22' #3 SPF,,,,,,,2 x 8 - 22' #3 SPF,Yes
419,2 x 8 - 24' #3 SPF,,,,,,,2 x 8 - 24' #3 SPF,Yes
420,2 x 8 - 26' #3 SPF,,,,,,,2 x 8 - 26' #3 SPF,Yes
421,2 x 8 - 28' #3 SPF,,,,,,,2 x 8 - 28' #3 SPF,Yes
422,2 x 10 - 8' #3 SPF,,,,,,,2 x 10 - 8' #3 SPF,Yes
423,2 x 10 - 10' #3 SPF,,,,,,,2 x 10 - 10' #3 SPF,Yes
424,2 x 10 - 12' #3 SPF,,,,,,,2 x 10 - 12' #3 SPF,Yes
425,2 x 10 - 14' #3 SPF,,,,,,,2 x 10 - 14' #3 SPF,Yes
426,2 x 10 - 16' #3 SPF,,,,,,,2 x 10 - 16' #3 SPF,Yes
427,2 x 10 - 18' #3 SPF,,,,,,,2 x 10 - 18' #3 SPF,Yes
428,2 x 10 - 20' #3 SPF,,,,,,,2 x 10 - 20' #3 SPF,Yes
429,2 x 10 - 22' #3 SPF,,,,,,,2 x 10 - 22' #3 SPF,Yes
430,2 x 10 - 24' #3 SPF,,,,,,,2 x 10 - 24' #3 SPF,Yes
431,2 x 10 - 26' #3 SPF,,,,,,,2 x 10 - 26' #3 SPF,Yes
432,2 x 10 - 28' #3 SPF,,,,,,,2 x 10 - 28' #3 SPF,Yes
433,2 x 12 - 8' #3 SPF,,,,,,,2 x 12 - 8' #3 SPF,Yes
434,2 x 12 - 10' #3 SPF,,,,,,,2 x 12 - 10' #3 SPF,Yes
435,2 x 12 - 12' #3 SPF,,,,,,,2 x 12 - 12' #3 SPF,Yes
436,2 x 12 - 14' #3 SPF,,,,,,,2 x 12 - 14' #3 SPF,Yes
437,2 x 12 - 16' #3 SPF,,,,,,,2 x 12 - 16' #3 SPF,Yes
438,2 x 12 - 18' #3 SPF,,,,,,,2 x 12 - 18' #3 SPF,Yes
439,2 x 12 - 20' #3 SPF,,,,,,,2 x 12 - 20' #3 SPF,Yes
440,2 x 12 - 22' #3 SPF,,,,,,,2 x 12 - 22' #3 SPF,Yes
441,2 x 12 - 24' #3 SPF,,,,,,,2 x 12 - 24' #3 SPF,Yes
442,2 x 12 - 26' #3 SPF,,,,,,,2 x 12 - 26' #3 SPF,Yes
443,2 x 12 - 28' #3 SPF,,,,,,,2 x 12 - 28' #3 SPF,Yes
444,2 x 2 - 8' #1 Spruce,,,,,,,2 x 2 - 8' #1 Spruce,Yes
445,2 x 2 - 10' #1 Spruce,,,,,,,2 x 2 - 10' #1 Spruce,Yes
446,2 x 2 - 12' #1 Spruce,,,,,,,2 x 2 - 12' #1 Spruce,Yes
447,2 x 2 - 16' #1 Spruce,,,,,,,2 x 2 - 16' #1 Spruce,Yes
448,2 x 8 - 8' #1 Spruce,,,,,,,2 x 8 - 8' #1 Spruce,Yes
449,2 x 8 - 10' #1 Spruce,,,,,,,2 x 8 - 10' #1 Spruce,Yes
450,2 x 8 - 12' #1 Spruce,,,,,,,2 x 8 - 12' #1 Spruce,Yes
451,2 x 8 - 14' #1 Spruce,,,,,,,2 x 8 - 14' #1 Spruce,Yes
452,2 x 8 - 16' #1 Spruce,,,,,,,2 x 8 - 16' #1 Spruce,Yes
453,2 x 8 - 18' #1 Spruce,,,,,,,2 x 8 - 18' #1 Spruce,Yes
454,2 x 8 - 20' #1 Spruce,,,,,,,2 x 8 - 20' #1 Spruce,Yes
455,2 x 10 - 8' #1 Spruce,,,,,,,2 x 10 - 8' #1 Spruce,Yes
456,2 x 10 - 10' #1 Spruce,,,,,,,2 x 10 - 10' #1 Spruce,Yes
457,2 x 10 - 12' #1 Spruce,,,,,,,2 x 10 - 12' #1 Spruce,Yes
458,2 x 10 - 14' #1 Spruce,,,,,,,2 x 10 - 14' #1 Spruce,Yes
459,2 x 10 - 16' #1 Spruce,,,,,,,2 x 10 - 16' #1 Spruce,Yes
460,2 x 10 - 18' #1 Spruce,,,,,,,2 x 10 - 18' #1 Spruce,Yes
461,2 x 10 - 20' #1 Spruce,,,,,,,2 x 10 - 20' #1 Spruce,Yes
462,2 x 12 - 8' #1 Spruce,,,,,,,2 x 12 - 8' #1 Spruce,Yes
463,2 x 12 - 10' #1 Spruce,,,,,,,2 x 12 - 10' #1 Spruce,Yes
464,2 x 12 - 12' #1 Spruce,,,,,,,2 x 12 - 12' #1 Spruce,Yes
465,2 x 12 - 14' #1 Spruce,,,,,,,2 x 12 - 14' #1 Spruce,Yes
466,2 x 12 - 16' #1 Spruce,,,,,,,2 x 12 - 16' #1 Spruce,Yes
467,2 x 12 - 18' #1 Spruce,,,,,,,2 x 12 - 18' #1 Spruce,Yes
468,2 x 12 - 20' #1 Spruce,,,,,,,2 x 12 - 20' #1 Spruce,Yes
469,2 x 4 R/L #2 Spruce (12'-16'),Lumber|Dimensional|Spruce|#2 Grade,,,,,,2 x 4 R/L #2 Spruce (12'-16'),Yes
470,2 x 4 - 8' #2 Spruce,Lumber|Dimensional|Spruce|#2 Grade,,,,,,2 x 4 - 8' #2 Spruce,Yes
471,2 x 4 - 10' #2 Spruce,Lumber|Dimensional|Spruce|#2 Grade,,,,,,2 x 4 - 10' #2 Spruce,Yes
472,2 x 4 - 12' #2 Spruce,Lumber|Dimensional|Spruce|#2 Grade,,,,,,2 x 4 - 12' #2 Spruce,Yes
473,2 x 4 - 14' #2 Spruce,Lumber|Dimensional|Spruce|#2 Grade,,,,,,2 x 4 - 14' #2 Spruce,Yes
474,2 x 4 - 16' #2 Spruce,Lumber,Lumber|Dimensional|Spruce,Lumber|Dimensional|Spruce|#2 Grade,,,,2 x 4 - 16' #2 Spruce,Yes
475,2 x 4 - 18' #2 Spruce,,,,,,,2 x 4 - 18' #2 Spruce,Yes
476,2 x 4 - 20' #2 Spruce,,,,,,,2 x 4 - 20' #2 Spruce,Yes
477,2 x 6 R/L #2 Spruce (12'-16'),,,,,,,2 x 6 R/L #2 Spruce (12'-16'),Yes
478,2 x 6 - 8' #2 Spruce,,,,,,,2 x 6 - 8' #2 Spruce,Yes
479,2 x 6 - 10' #2 Spruce,,,,,,,2 x 6 - 10' #2 Spruce,Yes
480,2 x 6 - 12' #2 Spruce,,,,,,,2 x 6 - 12' #2 Spruce,Yes
481,2 x 6 - 14' #2 Spruce,,,,,,,2 x 6 - 14' #2 Spruce,Yes
482,2 x 6 - 16' #2 Spruce,,,,,,,2 x 6 - 16' #2 Spruce,Yes
483,2 x 6 - 18' #2 Spruce,,,,,,,2 x 6 - 18' #2 Spruce,Yes
484,2 x 6 - 20' #2 Spruce,,,,,,,2 x 6 - 20' #2 Spruce,Yes
485,2 x 6 - 22' #2 Spruce,,,,,,,2 x 6 - 22' #2 Spruce,Yes
486,2 x 6 - 24' #2 Spruce,,,,,,,2 x 6 - 24' #2 Spruce,Yes
487,2 x 6 - 26' #2 Spruce,,,,,,,2 x 6 - 26' #2 Spruce,Yes
488,2 x 6 - 28' #2 Spruce,,,,,,,2 x 6 - 28' #2 Spruce,Yes
489,2 x 6 - 26' #2 FJ Spruce,,,,,,,2 x 6 - 26' #2 FJ Spruce,Yes
490,2 x 6 - 28' #2 FJ Spruce,,,,,,,2 x 6 - 28' #2 FJ Spruce,Yes
491,2 x 8 - 8' #2 Spruce,,,,,,,2 x 8 - 8' #2 Spruce,Yes
492,2 x 8 - 10' #2 Spruce,,,,,,,2 x 8 - 10' #2 Spruce,Yes
493,2 x 8 - 12' #2 Spruce,,,,,,,2 x 8 - 12' #2 Spruce,Yes
494,2 x 8 - 14' #2 Spruce,,,,,,,2 x 8 - 14' #2 Spruce,Yes
495,2 x 8 - 16' #2 Spruce,,,,,,,2 x 8 - 16' #2 Spruce,Yes
496,2 x 8 - 18' #2 Spruce,,,,,,,2 x 8 - 18' #2 Spruce,Yes
497,2 x 8 - 20' #2 Spruce,,,,,,,2 x 8 - 20' #2 Spruce,Yes
498,2 x 8 - 22' #2 Spruce,,,,,,,2 x 8 - 22' #2 Spruce,Yes
499,2 x 8 - 24' #2 Spruce,,,,,,,2 x 8 - 24' #2 Spruce,Yes
500,2 x 8 - 26' #2 Spruce,,,,,,,2 x 8 - 26' #2 Spruce,Yes
501,2 x 8 - 28' #2 Spruce,,,,,,,2 x 8 - 28' #2 Spruce,Yes
502,2 x 8 - 26' #2 FJ Spruce,,,,,,,2 x 8 - 26' #2 FJ Spruce,Yes
503,2 x 8 - 28' #2 FJ Spruce,,,,,,,2 x 8 - 28' #2 FJ Spruce,Yes
504,2 x 8 - 30' #2 FJ Spruce,,,,,,,2 x 8 - 30' #2 FJ Spruce,Yes
505,2 x 8 - 32' #2 FJ Spruce,,,,,,,2 x 8 - 32' #2 FJ Spruce,Yes
506,2 x 10 - 8' #2 Spruce,,,,,,,2 x 10 - 8' #2 Spruce,Yes
507,2 x 10 - 10' #2 Spruce,,,,,,,2 x 10 - 10' #2 Spruce,Yes
508,2 x 10 - 12' #2 Spruce,,,,,,,2 x 10 - 12' #2 Spruce,Yes
509,2 x 10 - 14' #2 Spruce,,,,,,,2 x 10 - 14' #2 Spruce,Yes
510,2 x 10 - 16' #2 Spruce,,,,,,,2 x 10 - 16' #2 Spruce,Yes
511,2 x 10 - 18' #2 Spruce,,,,,,,2 x 10 - 18' #2 Spruce,Yes
512,2 x 10 - 20' #2 Spruce,,,,,,,2 x 10 - 20' #2 Spruce,Yes
513,2 x 10 - 22' #2 Spruce,,,,,,,2 x 10 - 22' #2 Spruce,Yes
514,2 x 10 - 24' #2 Spruce,,,,,,,2 x 10 - 24' #2 Spruce,Yes
515,2 x 10 - 26 #2 Spruce,,,,,,,2 x 10 - 26 #2 Spruce,Yes
516,2 x 10 - 28 #2 Spruce,,,,,,,2 x 10 - 28 #2 Spruce,Yes
517,2 x 12 - 8' #2 Spruce,,,,,,,2 x 12 - 8' #2 Spruce,Yes
518,2 x 12 - 10' #2 Spruce,,,,,,,2 x 12 - 10' #2 Spruce,Yes
519,2 x 12 - 12' #2 Spruce,,,,,,,2 x 12 - 12' #2 Spruce,Yes
520,2 x 12 - 14' #2 Spruce,,,,,,,2 x 12 - 14' #2 Spruce,Yes
521,2 x 12 - 16' #2 Spruce,,,,,,,2 x 12 - 16' #2 Spruce,Yes
522,2 x 12 - 18' #2 Spruce,,,,,,,2 x 12 - 18' #2 Spruce,Yes
523,2 x 12 - 20' #2 Spruce,,,,,,,2 x 12 - 20' #2 Spruce,Yes
524,2 x 12 - 22' #2 Spruce,,,,,,,2 x 12 - 22' #2 Spruce,Yes
525,2 x 12 - 24' #2 Spruce,,,,,,,2 x 12 - 24' #2 Spruce,Yes
526,2 x 12 - 26' #2 Spruce,,,,,,,2 x 12 - 26' #2 Spruce,Yes
527,2 x 12 - 28' #2 Spruce,,,,,,,2 x 12 - 28' #2 Spruce,Yes
528,2 x 4 R/L #3 Spruce (12'-16'),,,,,,,2 x 4 R/L #3 Spruce (12'-16'),Yes
529,2 x 4 - 8' #3 Spruce,,,,,,,2 x 4 - 8' #3 Spruce,Yes
530,2 x 4 - 10' #3 Spruce,,,,,,,2 x 4 - 10' #3 Spruce,Yes
531,2 x 4 - 12' #3 Spruce,,,,,,,2 x 4 - 12' #3 Spruce,Yes
532,2 x 4 - 14' #3 Spruce,,,,,,,2 x 4 - 14' #3 Spruce,Yes
533,2 x 4 - 16' #3 Spruce,,,,,,,2 x 4 - 16' #3 Spruce,Yes
534,2 x 4 - 18' #3 Spruce,,,,,,,2 x 4 - 18' #3 Spruce,Yes
535,2 x 4 - 20' #3 Spruce,,,,,,,2 x 4 - 20' #3 Spruce,Yes
536,2 x 6 R/L #3 Spruce (12'-16'),,,,,,,2 x 6 R/L #3 Spruce (12'-16'),Yes
537,2 x 6 - 8' #3 Spruce,,,,,,,2 x 6 - 8' #3 Spruce,Yes
538,2 x 6 - 10' #3 Spruce,,,,,,,2 x 6 - 10' #3 Spruce,Yes
539,2 x 6 - 12' #3 Spruce,,,,,,,2 x 6 - 12' #3 Spruce,Yes
540,2 x 6 - 14' #3 Spruce,,,,,,,2 x 6 - 14' #3 Spruce,Yes
541,2 x 6 - 16' #3 Spruce,,,,,,,2 x 6 - 16' #3 Spruce,Yes
542,2 x 6 - 18' #3 Spruce,,,,,,,2 x 6 - 18' #3 Spruce,Yes
543,2 x 6 - 20' #3 Spruce,,,,,,,2 x 6 - 20' #3 Spruce,Yes
544,2 x 6 - 22' #3 Spruce,,,,,,,2 x 6 - 22' #3 Spruce,Yes
545,2 x 6 - 24' #3 Spruce,,,,,,,2 x 6 - 24' #3 Spruce,Yes
546,2 x 6 - 26' #3 Spruce,,,,,,,2 x 6 - 26' #3 Spruce,Yes
547,2 x 6 - 28' #3 Spruce,,,,,,,2 x 6 - 28' #3 Spruce,Yes
548,2 x 8 - 8' #3 Spruce,,,,,,,2 x 8 - 8' #3 Spruce,Yes
549,2 x 8 - 10' #3 Spruce,,,,,,,2 x 8 - 10' #3 Spruce,Yes
550,2 x 8 - 12' #3 Spruce,,,,,,,2 x 8 - 12' #3 Spruce,Yes
551,2 x 8 - 14' #3 Spruce,,,,,,,2 x 8 - 14' #3 Spruce,Yes
552,2 x 8 - 16' #3 Spruce,,,,,,,2 x 8 - 16' #3 Spruce,Yes
553,2 x 8 - 18' #3 Spruce,,,,,,,2 x 8 - 18' #3 Spruce,Yes
554,2 x 8 - 20' #3 Spruce,,,,,,,2 x 8 - 20' #3 Spruce,Yes
555,2 x 8 - 22' #3 Spruce,,,,,,,2 x 8 - 22' #3 Spruce,Yes
556,2 x 8 - 24' #3 Spruce,,,,,,,2 x 8 - 24' #3 Spruce,Yes
557,2 x 8 - 26' #3 Spruce,,,,,,,2 x 8 - 26' #3 Spruce,Yes
558,2 x 8 - 28' #3 Spruce,,,,,,,2 x 8 - 28' #3 Spruce,Yes
559,2 x 10 - 8' #3 Spruce,,,,,,,2 x 10 - 8' #3 Spruce,Yes
560,2 x 10 - 10' #3 Spruce,,,,,,,2 x 10 - 10' #3 Spruce,Yes
561,2 x 10 - 12' #3 Spruce,,,,,,,2 x 10 - 12' #3 Spruce,Yes
562,2 x 10 - 14' #3 Spruce,,,,,,,2 x 10 - 14' #3 Spruce,Yes
563,2 x 10 - 16' #3 Spruce,,,,,,,2 x 10 - 16' #3 Spruce,Yes
564,2 x 10 - 18' #3 Spruce,,,,,,,2 x 10 - 18' #3 Spruce,Yes
565,2 x 10 - 20' #3 Spruce,,,,,,,2 x 10 - 20' #3 Spruce,Yes
566,2 x 10 - 22' #3 Spruce,,,,,,,2 x 10 - 22' #3 Spruce,Yes
567,2 x 10 - 24' #3 Spruce,,,,,,,2 x 10 - 24' #3 Spruce,Yes
568,2 x 10 - 26' #3 Spruce,,,,,,,2 x 10 - 26' #3 Spruce,Yes
569,2 x 10 - 28' #3 Spruce,,,,,,,2 x 10 - 28' #3 Spruce,Yes
570,2 x 12 - 8' #3 Spruce,,,,,,,2 x 12 - 8' #3 Spruce,Yes
571,2 x 12 - 10' #3 Spruce,,,,,,,2 x 12 - 10' #3 Spruce,Yes
572,2 x 12 - 12' #3 Spruce,,,,,,,2 x 12 - 12' #3 Spruce,Yes
573,2 x 12 - 14' #3 Spruce,,,,,,,2 x 12 - 14' #3 Spruce,Yes
574,2 x 12 - 16' #3 Spruce,,,,,,,2 x 12 - 16' #3 Spruce,Yes
575,2 x 12 - 18' #3 Spruce,,,,,,,2 x 12 - 18' #3 Spruce,Yes
576,2 x 12 - 20' #3 Spruce,,,,,,,2 x 12 - 20' #3 Spruce,Yes
577,2 x 12 - 22' #3 Spruce,,,,,,,2 x 12 - 22' #3 Spruce,Yes
578,2 x 12 - 24' #3 Spruce,,,,,,,2 x 12 - 24' #3 Spruce,Yes
579,2 x 12 - 26' #3 Spruce,,,,,,,2 x 12 - 26' #3 Spruce,Yes
580,2 x 12 - 28' #3 Spruce,,,,,,,2 x 12 - 28' #3 Spruce,Yes
581,2 x 4 R/L EURO Spruce (12'-16'),,,,,,,2 x 4 R/L EURO Spruce (12'-16'),Yes
582,2 x 4 - 8' EURO Spruce,,,,,,,2 x 4 - 8' EURO Spruce,Yes
583,2 x 4 - 10' EURO Spruce,,,,,,,2 x 4 - 10' EURO Spruce,Yes
584,2 x 4 - 12' EURO Spruce,,,,,,,2 x 4 - 12' EURO Spruce,Yes
585,2 x 4 - 14' EURO Spruce,,,,,,,2 x 4 - 14' EURO Spruce,Yes
586,2 x 4 - 16' EURO Spruce,,,,,,,2 x 4 - 16' EURO Spruce,Yes
587,2 x 4 - 18' EURO Spruce,,,,,,,2 x 4 - 18' EURO Spruce,Yes
588,2 x 4 - 20' EURO Spruce,,,,,,,2 x 4 - 20' EURO Spruce,Yes
589,2 x 6 R/L EURO Spruce (12'-16'),,,,,,,2 x 6 R/L EURO Spruce (12'-16'),Yes
590,2 x 6 - 8' EURO Spruce,,,,,,,2 x 6 - 8' EURO Spruce,Yes
591,2 x 6 - 10' EURO Spruce,,,,,,,2 x 6 - 10' EURO Spruce,Yes
592,2 x 6 - 12' EURO Spruce,,,,,,,2 x 6 - 12' EURO Spruce,Yes
593,2 x 6 - 14' EURO Spruce,,,,,,,2 x 6 - 14' EURO Spruce,Yes
594,2 x 6 - 16' EURO Spruce,,,,,,,2 x 6 - 16' EURO Spruce,Yes
595,2 x 6 - 18' EURO Spruce,,,,,,,2 x 6 - 18' EURO Spruce,Yes
596,2 x 6 - 20' EURO Spruce,,,,,,,2 x 6 - 20' EURO Spruce,Yes
597,2 x 6 - 22' EURO Spruce,,,,,,,2 x 6 - 22' EURO Spruce,Yes
598,2 x 6 - 24' EURO Spruce,,,,,,,2 x 6 - 24' EURO Spruce,Yes
599,2 x 6 - 26' EURO Spruce,,,,,,,2 x 6 - 26' EURO Spruce,Yes
600,2 x 6 - 28' EURO Spruce,,,,,,,2 x 6 - 28' EURO Spruce,Yes
601,2 x 8 - 8' EURO Spruce,,,,,,,2 x 8 - 8' EURO Spruce,Yes
602,2 x 8 - 10' EURO Spruce,,,,,,,2 x 8 - 10' EURO Spruce,Yes
603,2 x 8 - 12' EURO Spruce,,,,,,,2 x 8 - 12' EURO Spruce,Yes
604,2 x 8 - 14' EURO Spruce,,,,,,,2 x 8 - 14' EURO Spruce,Yes
605,2 x 8 - 16' EURO Spruce,,,,,,,2 x 8 - 16' EURO Spruce,Yes
606,2 x 8 - 18' EURO Spruce,,,,,,,2 x 8 - 18' EURO Spruce,Yes
607,2 x 8 - 20' EURO Spruce,,,,,,,2 x 8 - 20' EURO Spruce,Yes
608,2 x 8 - 22' EURO Spruce,,,,,,,2 x 8 - 22' EURO Spruce,Yes
609,2 x 8 - 24' EURO Spruce,,,,,,,2 x 8 - 24' EURO Spruce,Yes
610,2 x 8 - 26' EURO Spruce,,,,,,,2 x 8 - 26' EURO Spruce,Yes
611,2 x 8 - 28' EURO Spruce,,,,,,,2 x 8 - 28' EURO Spruce,Yes
612,2 x 10 - 8' EURO Spruce,,,,,,,2 x 10 - 8' EURO Spruce,Yes
613,2 x 10 - 10' EURO Spruce,,,,,,,2 x 10 - 10' EURO Spruce,Yes
614,2 x 10 - 12' EURO Spruce,,,,,,,2 x 10 - 12' EURO Spruce,Yes
615,2 x 10 - 14' EURO Spruce,,,,,,,2 x 10 - 14' EURO Spruce,Yes
616,2 x 10 - 16' EURO Spruce,,,,,,,2 x 10 - 16' EURO Spruce,Yes
617,2 x 10 - 18' EURO Spruce,,,,,,,2 x 10 - 18' EURO Spruce,Yes
618,2 x 10 - 20' EURO Spruce,,,,,,,2 x 10 - 20' EURO Spruce,Yes
619,2 x 10 - 22' EURO Spruce,,,,,,,2 x 10 - 22' EURO Spruce,Yes
620,2 x 10 - 24' EURO Spruce,,,,,,,2 x 10 - 24' EURO Spruce,Yes
621,2 x 10 - 26 EURO Spruce,,,,,,,2 x 10 - 26 EURO Spruce,Yes
622,2 x 10 - 28 EURO Spruce,,,,,,,2 x 10 - 28 EURO Spruce,Yes
623,2 x 12 - 8' EURO Spruce,,,,,,,2 x 12 - 8' EURO Spruce,Yes
